,Unnamed: 0,ticker,commodity,year,date,open,high,low,close,volume
16,4873,CL=F,Crude Oil,2020,27-01-2020,53.70000076,53.70999908,52.13000107,53.13999939,712880
17,4874,CL=F,Crude Oil,2020,28-01-2020,52.77000046,54.06000137,52.68000031,53.47999954,633963
18,4875,CL=F,Crude Oil,2020,29-01-2020,53.97000122,54.36999893,52.81000137,53.33000183,624979
19,4876,CL=F,Crude Oil,2020,30-01-2020,53.09000015,53.20000076,51.65999985,52.13999939,720123
20,4877,CL=F,Crude Oil,2020,31-01-2020,52.91999817,53.36000061,50.97000122,51.56000137,827907
21,4878,CL=F,Crude Oil,2020,03-02-2020,51.00999832,51.97000122,49.79999924,50.11000061,876044
22,4879,CL=F,Crude Oil,2020,04-02-2020,49.93999863,51.54999924,49.31000137,49.61000061,859357
23,4880,CL=F,Crude Oil,2020,05-02-2020,49.50999832,51.88000107,49.47000122,50.75,887946
24,4881,CL=F,Crude Oil,2020,06-02-2020,51.16999817,52.20000076,50.24000168,50.95000076,750659
25,4882,CL=F,Crude Oil,2020,07-02-2020,51.11000061,51.47999954,50.09000015,50.31999969,768345
26,4883,CL=F,Crude Oil,2020,10-02-2020,50.11999893,50.49000168,49.41999817,49.56999969,715894
27,4884,CL=F,Crude Oil,2020,11-02-2020,49.61000061,50.68999863,49.58000183,49.93999863,725733
28,4885,CL=F,Crude Oil,2020,12-02-2020,49.95999908,51.72999954,49.95000076,51.16999817,795256
29,4886,CL=F,Crude Oil,2020,13-02-2020,51.72000122,51.95999908,50.59999847,51.41999817,745400
30,4887,CL=F,Crude Oil,2020,14-02-2020,51.50999832,52.34000015,51.31999969,52.04999924,607343
31,4888,CL=F,Crude Oil,2020,18-02-2020,52.22999954,52.40999985,50.88000107,52.04999924,221774
32,4889,CL=F,Crude Oil,2020,19-02-2020,52.11999893,53.65999985,51.93000031,53.29000092,113683
33,4890,CL=F,Crude Oil,2020,20-02-2020,53.5,54.5,53.22000122,53.77999878,676179
34,4891,CL=F,Crude Oil,2020,21-02-2020,53.74000168,53.86000061,52.54999924,53.38000107,707555
35,4892,CL=F,Crude Oil,2020,24-02-2020,52.59999847,52.63999939,50.45000076,51.43000031,765515
36,4893,CL=F,Crude Oil,2020,25-02-2020,51.36999893,52.02000046,49.68999863,49.90000153,764989
37,4894,CL=F,Crude Oil,2020,26-02-2020,50.08000183,50.43999863,48.29999924,48.72999954,884482
38,4895,CL=F,Crude Oil,2020,27-02-2020,48.63000107,48.77999878,45.88000107,47.09000015,1011915
39,4896,CL=F,Crude Oil,2020,28-02-2020,46.49000168,47.02999878,43.84999847,44.75999832,1101659
40,4897,CL=F,Crude Oil,2020,02-03-2020,43.70000076,47.56000137,43.31999969,46.75,949471
41,4898,CL=F,Crude Oil,2020,03-03-2020,47.72000122,48.65999985,46.47000122,47.18000031,1011933
42,4899,CL=F,Crude Oil,2020,04-03-2020,46.93999863,48.40999985,46.65000153,46.77999878,745856
43,4900,CL=F,Crude Oil,2020,05-03-2020,47.13000107,47.56999969,45.65000153,45.90000153,704591
44,4901,CL=F,Crude Oil,2020,06-03-2020,46.09000015,46.38000107,41.04999924,41.27999878,1276180
45,4902,CL=F,Crude Oil,2020,09-03-2020,32.86999893,34.88000107,27.34000015,31.12999916,1774383
46,4903,CL=F,Crude Oil,2020,10-03-2020,30.37000084,35.02000046,30.20000076,34.36000061,1064632
47,4904,CL=F,Crude Oil,2020,11-03-2020,34.61999893,36.34999847,32.56000137,32.97999954,874646
48,4905,CL=F,Crude Oil,2020,12-03-2020,33.06999969,33.63000107,30.02000046,31.5,1025036
49,4906,CL=F,Crude Oil,2020,13-03-2020,30.77000046,33.86999893,30.32999992,31.72999954,743129
50,4907,CL=F,Crude Oil,2020,16-03-2020,33.75,33.75,28.10000038,28.70000076,698829
51,4908,CL=F,Crude Oil,2020,17-03-2020,28.69000053,30.29999924,26.62999916,26.95000076,545820
52,4909,CL=F,Crude Oil,2020,18-03-2020,26.94000053,27.21999931,20.05999947,20.37000084,309481
53,4910,CL=F,Crude Oil,2020,19-03-2020,22.29999924,27.70999908,21.36000061,25.21999931,136722
54,4911,CL=F,Crude Oil,2020,20-03-2020,24.72999954,27.88999939,19.45999908,22.43000031,1133808
55,4912,CL=F,Crude Oil,2020,23-03-2020,22.52000046,24.06999969,20.79999924,23.36000061,852951
56,4913,CL=F,Crude Oil,2020,24-03-2020,23.87000084,25.15999985,23.09000015,24.01000023,659697
57,4914,CL=F,Crude Oil,2020,25-03-2020,24.37000084,25.23999977,22.90999985,24.48999977,618725
58,4915,CL=F,Crude Oil,2020,26-03-2020,24.25,24.64999962,22.37999916,22.60000038,633877
59,4916,CL=F,Crude Oil,2020,27-03-2020,23.29000092,23.44000053,20.87999916,21.51000023,603124
60,4917,CL=F,Crude Oil,2020,30-03-2020,20.93000031,20.93000031,19.27000046,20.09000015,758711
61,4918,CL=F,Crude Oil,2020,31-03-2020,20.22999954,21.88999939,20.01000023,20.47999954,660082
62,4919,CL=F,Crude Oil,2020,01-04-2020,20.10000038,21.54999924,19.89999962,20.30999947,703286
63,4920,CL=F,Crude Oil,2020,02-04-2020,21.21999931,27.38999939,20.76000023,25.31999969,1095972
64,4921,CL=F,Crude Oil,2020,03-04-2020,24.80999947,29.12999916,23.52000046,28.34000015,1007577
65,4922,CL=F,Crude Oil,2020,06-04-2020,26.09000015,28.23999977,25.28000069,26.07999992,752710
66,4923,CL=F,Crude Oil,2020,07-04-2020,26.34000015,27.23999977,23.54000092,23.62999916,797707
67,4924,CL=F,Crude Oil,2020,08-04-2020,24.29999924,26.45000076,23.73999977,25.09000015,823554
68,4925,CL=F,Crude Oil,2020,09-04-2020,26.28000069,28.36000061,22.56999969,22.76000023,1122149
69,4926,CL=F,Crude Oil,2020,13-04-2020,24.60000038,24.73999977,22.03000069,22.40999985,775120
70,4927,CL=F,Crude Oil,2020,14-04-2020,22.36000061,23.07999992,19.95000076,20.11000061,785478
71,4928,CL=F,Crude Oil,2020,15-04-2020,20.71999931,20.88999939,19.20000076,19.87000084,544797
72,4929,CL=F,Crude Oil,2020,16-04-2020,20.14999962,20.53000069,19.42000008,19.87000084,350942
73,4930,CL=F,Crude Oil,2020,17-04-2020,20.0,20.21999931,17.30999947,18.27000046,240628
74,4931,CL=F,Crude Oil,2020,20-04-2020,17.72999954,17.85000038,-40.31999969,-37.63000107,247947
75,4932,CL=F,Crude Oil,2020,21-04-2020,-14.0,13.85999966,-16.73999977,10.01000023,2288230
76,4933,CL=F,Crude Oil,2020,22-04-2020,13.11999989,16.18000031,10.26000023,13.77999973,1235218
77,4934,CL=F,Crude Oil,2020,23-04-2020,14.19999981,18.26000023,13.35000038,16.5,833584
78,4935,CL=F,Crude Oil,2020,24-04-2020,16.78000069,17.96999931,15.64000034,16.94000053,600220
79,4936,CL=F,Crude Oil,2020,27-04-2020,16.84000015,16.97999954,11.88000011,12.77999973,623201
80,4937,CL=F,Crude Oil,2020,28-04-2020,12.96000004,13.68999958,10.06999969,12.34000015,897087
81,4938,CL=F,Crude Oil,2020,29-04-2020,13.35000038,16.78000069,12.67000008,15.06000042,554134
82,4939,CL=F,Crude Oil,2020,30-04-2020,15.64000034,19.44000053,15.44999981,18.84000015,545344
83,4940,CL=F,Crude Oil,2020,01-05-2020,19.04000092,20.47999954,18.06999969,19.78000069,403201
84,4941,CL=F,Crude Oil,2020,04-05-2020,19.11000061,21.42000008,18.04999924,20.38999939,311488
85,4942,CL=F,Crude Oil,2020,05-05-2020,21.23999977,25.48999977,21.12999916,24.55999947,387240
86,4943,CL=F,Crude Oil,2020,06-05-2020,25.52000046,26.07999992,22.57999992,23.98999977,381165
87,4944,CL=F,Crude Oil,2020,07-05-2020,24.09000015,26.73999977,22.94000053,23.54999924,310261
88,4945,CL=F,Crude Oil,2020,08-05-2020,23.35000038,24.98999977,23.26000023,24.73999977,205181
89,4946,CL=F,Crude Oil,2020,11-05-2020,24.48999977,25.57999992,23.67000008,24.13999939,179591
90,4947,CL=F,Crude Oil,2020,12-05-2020,24.48999977,26.22999954,24.21999931,25.78000069,212335
91,4948,CL=F,Crude Oil,2020,13-05-2020,25.29999924,26.45000076,24.79000092,25.29000092,150864
92,4949,CL=F,Crude Oil,2020,14-05-2020,25.55999947,27.95999908,25.18000031,27.55999947,160507
93,4950,CL=F,Crude Oil,2020,15-05-2020,27.63999939,29.92000008,27.23999977,29.43000031,108016
94,4951,CL=F,Crude Oil,2020,18-05-2020,29.53000069,33.31999969,29.53000069,31.81999969,89376
95,4952,CL=F,Crude Oil,2020,19-05-2020,32.83000183,33.43999863,31.34000015,32.5,430823
96,4953,CL=F,Crude Oil,2020,20-05-2020,31.88999939,33.77999878,31.55999947,33.49000168,406431
97,4954,CL=F,Crude Oil,2020,21-05-2020,33.52999878,34.65999985,33.25999832,33.91999817,372814
98,4955,CL=F,Crude Oil,2020,22-05-2020,33.95000076,34.0,30.71999931,33.25,429036
99,4956,CL=F,Crude Oil,2020,26-05-2020,33.29999924,34.81000137,32.47999954,34.34999847,466737
100,4957,CL=F,Crude Oil,2020,27-05-2020,34.13999939,34.31999969,31.75,32.81000137,415246
101,4958,CL=F,Crude Oil,2020,28-05-2020,32.09999847,34.20999908,31.13999939,33.70999908,440168
102,4959,CL=F,Crude Oil,2020,29-05-2020,33.68000031,35.77000046,32.36000061,35.49000168,443647
103,4960,CL=F,Crude Oil,2020,01-06-2020,35.20999908,35.90000153,34.27000046,35.43999863,385710
104,4961,CL=F,Crude Oil,2020,02-06-2020,35.56000137,37.06000137,35.27999878,36.81000137,343483
105,4962,CL=F,Crude Oil,2020,03-06-2020,36.86000061,38.18000031,35.88000107,37.29000092,494253
106,4963,CL=F,Crude Oil,2020,04-06-2020,36.75999832,37.61999893,36.38000107,37.40999985,307612
107,4964,CL=F,Crude Oil,2020,05-06-2020,37.33000183,39.68000031,37.04999924,39.54999924,396856
108,4965,CL=F,Crude Oil,2020,08-06-2020,39.40999985,40.43999863,37.95999908,38.18999863,416639
109,4966,CL=F,Crude Oil,2020,09-06-2020,38.22000122,39.09999847,37.06999969,38.93999863,396033
110,4967,CL=F,Crude Oil,2020,10-06-2020,38.5,39.90999985,37.72999954,39.59999847,385868
111,4968,CL=F,Crude Oil,2020,11-06-2020,39.09000015,39.09000015,35.40999985,36.34000015,513912
112,4969,CL=F,Crude Oil,2020,12-06-2020,36.25999832,36.99000168,34.47999954,36.25999832,406508
113,4970,CL=F,Crude Oil,2020,15-06-2020,36.02999878,37.25999832,34.36000061,37.11999893,387546
114,4971,CL=F,Crude Oil,2020,16-06-2020,37.04999924,39.06000137,36.38000107,38.38000107,366323
115,4972,CL=F,Crude Oil,2020,17-06-2020,37.93000031,38.75,37.20999908,37.95999908,239516
116,4973,CL=F,Crude Oil,2020,18-06-2020,37.74000168,38.97000122,37.11000061,38.84000015,113384
117,4974,CL=F,Crude Oil,2020,19-06-2020,38.84999847,40.49000168,38.40000153,39.75,64113
118,4975,CL=F,Crude Oil,2020,22-06-2020,39.18000031,40.70000076,39.11999893,40.45999908,315264
119,4976,CL=F,Crude Oil,2020,23-06-2020,40.68000031,41.63000107,39.75999832,40.36999893,368730
120,4977,CL=F,Crude Oil,2020,24-06-2020,39.99000168,40.54000092,37.31000137,38.00999832,499490
121,4978,CL=F,Crude Oil,2020,25-06-2020,38.04999924,39.22999954,37.08000183,38.72000122,451640
122,4979,CL=F,Crude Oil,2020,26-06-2020,39.09000015,39.34999847,37.79000092,38.49000168,356712
123,4980,CL=F,Crude Oil,2020,29-06-2020,37.95999908,39.88999939,37.5,39.70000076,343913
124,4981,CL=F,Crude Oil,2020,30-06-2020,39.63999939,40.08000183,38.84999847,39.27000046,370059
125,4982,CL=F,Crude Oil,2020,01-07-2020,39.84000015,40.58000183,39.04999924,39.81999969,407170
126,4983,CL=F,Crude Oil,2020,02-07-2020,39.77999878,40.74000168,39.45999908,40.65000153,347096
127,4984,CL=F,Crude Oil,2020,06-07-2020,40.38000107,41.08000183,39.84000015,40.63000107,373236
128,4985,CL=F,Crude Oil,2020,07-07-2020,40.68000031,40.95000076,39.90000153,40.61999893,256596
129,4986,CL=F,Crude Oil,2020,08-07-2020,40.47999954,41.08000183,40.29999924,40.90000153,286740
130,4987,CL=F,Crude Oil,2020,09-07-2020,40.86999893,40.99000168,39.27000046,39.61999893,367386
131,4988,CL=F,Crude Oil,2020,10-07-2020,39.58000183,40.77000046,38.54000092,40.54999924,393149
132,4989,CL=F,Crude Oil,2020,13-07-2020,40.34999847,40.72000122,39.47000122,40.09999847,370715
133,4990,CL=F,Crude Oil,2020,14-07-2020,39.59999847,40.56999969,39.06999969,40.29000092,426971
134,4991,CL=F,Crude Oil,2020,15-07-2020,40.54999924,41.25999832,40.08000183,41.20000076,352542
135,4992,CL=F,Crude Oil,2020,16-07-2020,40.97000122,41.18000031,40.52000046,40.75,200101
136,4993,CL=F,Crude Oil,2020,17-07-2020,40.72000122,40.90000153,40.02000046,40.59000015,88220
137,4994,CL=F,Crude Oil,2020,20-07-2020,40.63999939,40.90999985,39.83000183,40.81000137,60179
138,4995,CL=F,Crude Oil,2020,21-07-2020,40.65000153,42.40000153,40.63999939,41.95999908,389117
139,4996,CL=F,Crude Oil,2020,22-07-2020,41.54000092,42.02999878,41.13999939,41.90000153,333647
140,4997,CL=F,Crude Oil,2020,23-07-2020,41.95000076,42.36000061,40.83000183,41.06999969,389412
141,4998,CL=F,Crude Oil,2020,24-07-2020,41.06000137,41.66999817,40.65999985,41.29000092,353159
142,4999,CL=F,Crude Oil,2020,27-07-2020,41.25999832,41.81999969,40.47999954,41.59999847,377714
143,5000,CL=F,Crude Oil,2020,28-07-2020,41.65000153,41.93000031,40.84999847,41.04000092,276804
144,5001,CL=F,Crude Oil,2020,29-07-2020,41.13000107,41.56999969,40.93000031,41.27000046,295855
145,5002,CL=F,Crude Oil,2020,30-07-2020,41.31999969,41.38999939,38.72000122,39.91999817,487325
146,5003,CL=F,Crude Oil,2020,31-07-2020,40.34000015,40.54999924,39.65999985,40.27000046,318788
147,5004,CL=F,Crude Oil,2020,03-08-2020,40.38999939,41.24000168,39.58000183,41.00999832,338326
148,5005,CL=F,Crude Oil,2020,04-08-2020,40.77999878,42.08000183,40.13999939,41.70000076,451575
149,5006,CL=F,Crude Oil,2020,05-08-2020,41.56000137,43.52000046,41.47000122,42.18999863,491268
150,5007,CL=F,Crude Oil,2020,06-08-2020,42.18999863,42.65000153,41.61000061,41.95000076,359610
151,5008,CL=F,Crude Oil,2020,07-08-2020,41.97000122,42.22000122,41.06000137,41.22000122,398997
152,5009,CL=F,Crude Oil,2020,10-08-2020,41.5,42.33000183,41.16999817,41.93999863,367796
153,5010,CL=F,Crude Oil,2020,11-08-2020,41.97999954,42.93999863,41.47999954,41.61000061,432843
154,5011,CL=F,Crude Oil,2020,12-08-2020,41.61999893,42.90000153,41.52999878,42.66999817,397831
155,5012,CL=F,Crude Oil,2020,13-08-2020,42.56999969,42.84000015,42.09000015,42.24000168,329507
156,5013,CL=F,Crude Oil,2020,14-08-2020,42.33000183,42.56999969,41.61999893,42.00999832,310866
157,5014,CL=F,Crude Oil,2020,17-08-2020,42.24000168,42.97000122,41.79999924,42.88999939,208429
158,5015,CL=F,Crude Oil,2020,18-08-2020,42.79000092,42.99000168,42.11000061,42.88999939,111628
159,5016,CL=F,Crude Oil,2020,19-08-2020,42.59999847,43.02999878,42.36000061,42.93000031,81299
160,5017,CL=F,Crude Oil,2020,20-08-2020,42.74000168,42.79000092,41.5,42.58000183,377070
161,5018,CL=F,Crude Oil,2020,21-08-2020,42.75,42.95999908,41.45999908,42.34000015,345368
162,5019,CL=F,Crude Oil,2020,24-08-2020,42.47999954,42.88999939,42.22999954,42.61999893,294731
163,5020,CL=F,Crude Oil,2020,25-08-2020,42.36000061,43.56999969,42.31000137,43.34999847,330800
164,5021,CL=F,Crude Oil,2020,26-08-2020,43.38999939,43.77999878,43.0,43.38999939,262243
165,5022,CL=F,Crude Oil,2020,27-08-2020,43.45000076,43.5,42.36000061,43.04000092,320968
166,5023,CL=F,Crude Oil,2020,28-08-2020,42.97999954,43.41999817,42.68999863,42.97000122,272800
167,5024,CL=F,Crude Oil,2020,31-08-2020,42.90999985,43.56999969,42.56000137,42.61000061,236877
168,5025,CL=F,Crude Oil,2020,01-09-2020,42.83000183,43.43000031,42.72000122,42.75999832,285146
169,5026,CL=F,Crude Oil,2020,02-09-2020,43.02000046,43.20999908,41.22999954,41.50999832,421771
170,5027,CL=F,Crude Oil,2020,03-09-2020,41.63000107,41.79000092,40.22000122,41.36999893,417634
171,5028,CL=F,Crude Oil,2020,04-09-2020,41.25,41.86999893,39.34999847,39.77000046,444184
172,5029,CL=F,Crude Oil,2020,08-09-2020,39.47999954,39.59000015,36.13000107,36.75999832,720975
173,5030,CL=F,Crude Oil,2020,09-09-2020,36.79000092,38.45000076,36.15999985,38.04999924,455356
174,5031,CL=F,Crude Oil,2020,10-09-2020,37.79999924,38.18000031,36.93000031,37.29999924,367555
175,5032,CL=F,Crude Oil,2020,11-09-2020,37.00999832,37.81999969,36.66999817,37.33000183,363787
176,5033,CL=F,Crude Oil,2020,14-09-2020,37.31999969,37.68000031,36.81999969,37.25999832,347563
177,5034,CL=F,Crude Oil,2020,15-09-2020,37.27999878,38.56999969,37.06000137,38.27999878,348861
178,5035,CL=F,Crude Oil,2020,16-09-2020,38.34999847,40.34000015,38.34999847,40.15999985,367612
179,5036,CL=F,Crude Oil,2020,17-09-2020,40.18999863,41.22000122,39.41999817,40.97000122,280669
180,5037,CL=F,Crude Oil,2020,18-09-2020,40.97000122,41.49000168,40.29999924,41.11000061,85906
181,5038,CL=F,Crude Oil,2020,21-09-2020,40.97999954,41.27000046,38.65999985,39.31000137,66195
182,5039,CL=F,Crude Oil,2020,22-09-2020,39.63000107,40.02000046,39.0,39.59999847,287807
183,5040,CL=F,Crude Oil,2020,23-09-2020,39.75999832,40.75,39.25999832,39.93000031,318754
184,5041,CL=F,Crude Oil,2020,24-09-2020,39.59999847,40.36999893,39.11999893,40.31000137,269992
185,5042,CL=F,Crude Oil,2020,25-09-2020,40.15000153,40.63999939,39.70999908,40.25,229025
186,5043,CL=F,Crude Oil,2020,28-09-2020,40.06999969,40.79999924,39.77999878,40.59999847,226425
187,5044,CL=F,Crude Oil,2020,29-09-2020,40.58000183,40.70000076,38.40999985,39.29000092,379599
188,5045,CL=F,Crude Oil,2020,30-09-2020,39.15999985,40.36999893,38.68000031,40.22000122,340294
189,5046,CL=F,Crude Oil,2020,01-10-2020,39.90000153,40.47000122,37.61000061,38.72000122,443442
190,5047,CL=F,Crude Oil,2020,02-10-2020,38.59999847,38.65000153,36.63000107,37.04999924,391428
191,5048,CL=F,Crude Oil,2020,05-10-2020,37.0,39.72000122,37.0,39.22000122,378579
192,5049,CL=F,Crude Oil,2020,06-10-2020,39.34999847,40.86000061,39.09999847,40.66999817,400531
193,5050,CL=F,Crude Oil,2020,07-10-2020,39.83000183,40.34999847,39.27999878,39.95000076,433065
194,5051,CL=F,Crude Oil,2020,08-10-2020,39.99000168,41.33000183,39.75999832,41.18999863,409787
195,5052,CL=F,Crude Oil,2020,09-10-2020,41.31000137,41.47000122,40.38000107,40.59999847,331703
196,5053,CL=F,Crude Oil,2020,12-10-2020,40.40000153,40.45000076,39.04000092,39.43000031,322035
197,5054,CL=F,Crude Oil,2020,13-10-2020,39.52999878,40.52999878,39.34999847,40.20000076,375470
198,5055,CL=F,Crude Oil,2020,14-10-2020,40.18999863,41.15999985,39.81999969,41.04000092,328295
199,5056,CL=F,Crude Oil,2020,15-10-2020,41.13000107,41.29000092,39.22000122,40.95999908,248251
200,5057,CL=F,Crude Oil,2020,16-10-2020,40.88000107,41.04999924,40.08000183,40.88000107,96488
201,5058,CL=F,Crude Oil,2020,19-10-2020,40.68999863,41.22000122,40.54000092,40.83000183,75335
202,5059,CL=F,Crude Oil,2020,20-10-2020,40.65000153,41.70000076,40.25,41.45999908,360574
203,5060,CL=F,Crude Oil,2020,21-10-2020,41.22000122,41.59000015,39.77999878,40.02999878,366899
204,5061,CL=F,Crude Oil,2020,22-10-2020,40.04000092,41.02000046,39.70999908,40.63999939,307494
205,5062,CL=F,Crude Oil,2020,23-10-2020,40.61000061,40.91999817,39.56999969,39.84999847,268931
206,5063,CL=F,Crude Oil,2020,26-10-2020,39.68999863,39.74000168,38.27999878,38.56000137,360184
207,5064,CL=F,Crude Oil,2020,27-10-2020,38.59000015,39.83000183,38.50999832,39.56999969,339535
208,5065,CL=F,Crude Oil,2020,28-10-2020,38.97000122,39.00999832,36.97000122,37.38999939,489954
209,5066,CL=F,Crude Oil,2020,29-10-2020,37.38999939,37.75999832,34.91999817,36.16999817,568816
210,5067,CL=F,Crude Oil,2020,30-10-2020,36.06999969,36.59999847,35.20999908,35.79000092,388971
211,5068,CL=F,Crude Oil,2020,02-11-2020,35.24000168,37.15000153,33.63999939,36.81000137,489204
212,5069,CL=F,Crude Oil,2020,03-11-2020,37.02999878,38.31999969,36.56999969,37.65999985,410611
213,5070,CL=F,Crude Oil,2020,04-11-2020,38.15000153,39.25,37.25999832,39.15000153,437000
214,5071,CL=F,Crude Oil,2020,05-11-2020,39.16999817,39.34999847,38.27000046,38.79000092,298366
215,5072,CL=F,Crude Oil,2020,06-11-2020,38.54000092,38.61000061,37.06000137,37.13999939,411026
216,5073,CL=F,Crude Oil,2020,09-11-2020,37.34000015,41.33000183,37.15999985,40.29000092,622921
217,5074,CL=F,Crude Oil,2020,10-11-2020,39.90999985,41.84000015,39.40999985,41.36000061,457045
218,5075,CL=F,Crude Oil,2020,11-11-2020,41.79000092,43.06000137,41.31999969,41.45000076,443772
219,5076,CL=F,Crude Oil,2020,12-11-2020,41.47000122,42.18999863,40.86999893,41.11999893,401031
220,5077,CL=F,Crude Oil,2020,13-11-2020,40.93999863,40.93999863,40.06000137,40.13000107,338187
221,5078,CL=F,Crude Oil,2020,16-11-2020,40.16999817,42.09000015,40.15000153,41.34000015,378785
222,5079,CL=F,Crude Oil,2020,17-11-2020,41.43999863,41.68999863,40.56999969,41.43000031,243677
223,5080,CL=F,Crude Oil,2020,18-11-2020,41.34999847,42.45999908,41.08000183,41.81999969,107013
224,5081,CL=F,Crude Oil,2020,19-11-2020,41.61000061,41.97999954,41.08000183,41.74000168,88144
225,5082,CL=F,Crude Oil,2020,20-11-2020,41.70000076,42.31999969,41.50999832,42.15000153,276340
226,5083,CL=F,Crude Oil,2020,23-11-2020,42.45999908,43.36000061,42.29000092,43.06000137,300717
227,5084,CL=F,Crude Oil,2020,24-11-2020,42.84000015,45.20000076,42.81999969,44.90999985,418527
228,5085,CL=F,Crude Oil,2020,25-11-2020,44.81999969,46.25999832,44.72999954,45.70999908,417182
229,5086,CL=F,Crude Oil,2020,27-11-2020,45.90000153,46.09000015,44.54999924,45.52999878,365128
230,5087,CL=F,Crude Oil,2020,30-11-2020,45.34000015,45.79999924,44.41999817,45.34000015,370755
231,5088,CL=F,Crude Oil,2020,01-12-2020,45.08000183,45.70000076,44.11999893,44.54999924,314919
232,5089,CL=F,Crude Oil,2020,02-12-2020,44.38000107,45.91999817,43.91999817,45.27999878,368854
233,5090,CL=F,Crude Oil,2020,03-12-2020,44.99000168,45.84000015,44.65999985,45.63999939,350768
234,5091,CL=F,Crude Oil,2020,04-12-2020,45.63999939,46.68000031,45.61000061,46.25999832,335453
235,5092,CL=F,Crude Oil,2020,07-12-2020,46.15000153,46.54000092,45.36000061,45.75999832,348871
236,5093,CL=F,Crude Oil,2020,08-12-2020,45.65999985,45.93000031,45.13999939,45.59999847,332641
237,5094,CL=F,Crude Oil,2020,09-12-2020,45.59999847,46.24000168,44.95000076,45.52000046,434976
238,5095,CL=F,Crude Oil,2020,10-12-2020,45.68999863,47.74000168,45.52000046,46.77999878,447529
239,5096,CL=F,Crude Oil,2020,11-12-2020,46.97000122,47.29000092,46.34000015,46.56999969,367305
240,5097,CL=F,Crude Oil,2020,14-12-2020,46.72999954,47.43999863,45.68999863,46.99000168,403543
241,5098,CL=F,Crude Oil,2020,15-12-2020,46.99000168,47.72999954,46.54000092,47.61999893,311169
242,5099,CL=F,Crude Oil,2020,16-12-2020,47.59999847,47.93999863,47.16999817,47.81999969,275331
243,5100,CL=F,Crude Oil,2020,17-12-2020,47.84999847,48.59000015,47.81000137,48.36000061,96536
244,5101,CL=F,Crude Oil,2020,18-12-2020,48.43000031,49.27999878,48.09999847,49.09999847,83711
245,5102,CL=F,Crude Oil,2020,21-12-2020,48.54000092,48.61000061,46.18000031,47.74000168,478098
246,5103,CL=F,Crude Oil,2020,22-12-2020,47.93000031,47.95999908,46.59999847,47.02000046,295737
247,5104,CL=F,Crude Oil,2020,23-12-2020,46.79000092,48.5,46.15999985,48.11999893,344306
248,5105,CL=F,Crude Oil,2020,24-12-2020,48.09000015,48.61999893,47.56000137,48.22999954,167390
249,5106,CL=F,Crude Oil,2020,28-12-2020,48.22999954,48.95999908,47.5,47.61999893,238462
250,5107,CL=F,Crude Oil,2020,29-12-2020,47.72000122,48.34999847,47.68000031,48.0,213778
251,5108,CL=F,Crude Oil,2020,30-12-2020,48.13000107,48.65999985,47.61000061,48.40000153,266957
252,5109,CL=F,Crude Oil,2020,31-12-2020,48.34999847,48.58000183,47.77000046,48.52000046,181894
